timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778406281.2379923,0.773863,0.327149,13.24463,0.11112,14.807572,120.940875,12
1778406281.4380784,0.795411,0.255322,13.19914,0.11112,14.807572,120.940875,12
1778406281.6379983,0.718797,0.355879,13.1752,0.11112,14.807572,120.940875,12
1778406281.8379755,0.850478,0.205044,13.02676,0.11112,14.807572,120.940875,12
1778406282.0378788,0.90315,0.384609,13.09619,0.11112,14.807572,120.940875,12
1778406282.23902,1.027649,0.317572,12.95733,0.01852,14.807572,120.940874,12
1778406282.4384463,0.721191,0.288841,12.95972,0.01852,14.807572,120.940874,12
1778406282.6384094,1.018072,0.317572,12.81367,0.01852,14.807572,120.940874,12
1778406282.838055,0.934275,0.334331,12.95733,0.01852,14.807572,120.940874,12
1778406283.0377893,1.042014,0.255322,12.58862,0.01852,14.807572,120.940874,12
1778406283.237306,0.986947,0.341514,12.82804,0.0,14.807573,120.940873,12
1778406283.4372213,1.111446,0.219409,12.82086,0.0,14.807573,120.940873,12
1778406283.6372354,0.991736,0.329543,12.87832,0.0,14.807573,120.940873,12
1778406283.8376744,1.061168,0.284053,12.40666,0.0,14.807573,120.940873,12
1778406284.0373435,1.101869,0.360667,12.99563,0.0,14.807573,120.940873,12
1778406284.2380154,1.214397,0.219409,12.28695,0.01852,14.807572,120.940873,12
1778406284.4379816,1.116235,0.360667,12.57425,0.01852,14.807572,120.940873,12
1778406284.6380062,1.214397,0.281659,12.35399,0.01852,14.807572,120.940873,12
1778406284.838271,1.168907,0.324754,12.51679,0.01852,14.807572,120.940873,12
1778406285.0381315,1.178484,0.281659,11.94458,0.01852,14.807572,120.940873,12
1778406285.2416427,1.065956,0.305601,11.90867,0.0,14.807572,120.940872,12
1778406285.4373207,1.092292,0.300812,12.11936,0.0,14.807572,120.940872,12
1778406285.6376688,1.173695,0.363062,12.07865,0.0,14.807572,120.940872,12
1778406285.8379178,1.207214,0.257717,11.39152,0.0,14.807572,120.940872,12
1778406286.0374854,1.097081,0.382215,11.55911,0.0,14.807572,120.940872,12
1778406286.2380395,1.221579,0.32236,11.04675,0.01852,14.807572,120.940871,12
1778406286.4378836,1.214397,0.307995,11.39631,0.01852,14.807572,120.940871,12
1778406286.6377583,1.209608,0.329543,11.10182,0.01852,14.807572,120.940871,12
1778406286.8378098,1.142571,0.334331,11.03478,0.01852,14.807572,120.940871,12
1778406287.0377026,1.259887,0.307995,10.49848,0.01852,14.807572,120.940871,12
1778406287.2378805,1.147359,0.351091,10.93901,0.03704,14.807572,120.940871,12
1778406287.437801,1.075533,0.296024,10.5751,0.03704,14.807572,120.940871,12
1778406287.6377518,1.063562,0.264899,10.33089,0.03704,14.807572,120.940871,12
1778406287.8378205,0.953429,0.379821,9.792192,0.03704,14.807572,120.940871,12
1778406288.0377278,0.953429,0.398975,10.03401,0.03704,14.807572,120.940871,12
1778406288.2378354,1.01089,0.303207,9.998093,0.01852,14.807572,120.94087,12
1778406288.4379656,0.955823,0.176314,9.662905,0.01852,14.807572,120.94087,12
1778406288.637792,0.967794,0.408551,9.497705,0.01852,14.807572,120.94087,12
1778406288.8378146,1.018072,0.183496,9.186459,0.01852,14.807572,120.94087,12
1778406289.0377848,1.037226,0.415734,9.234343,0.01852,14.807572,120.94087,12
1778406289.2374232,0.972582,0.214621,9.449821,0.0,14.807572,120.94087,12
1778406289.437857,0.963005,0.085334,8.405949,0.0,14.807572,120.94087,12
1778406289.6374488,1.053985,0.267293,8.970981,0.0,14.807572,120.94087,12
1778406289.8372948,0.872026,0.315178,8.887183,0.0,14.807572,120.94087,12
1778406290.0372021,0.907939,0.363062,9.303775,0.0,14.807572,120.94087,12
1778406290.2379422,0.996524,0.363062,9.009288,0.07408,14.807572,120.94087,12
1778406290.437896,0.922304,0.274476,9.002105,0.07408,14.807572,120.94087,12
1778406290.6377952,0.852872,0.233775,8.374824,0.07408,14.807572,120.94087,12
1778406290.8378415,0.821748,0.118853,8.358065,0.07408,14.807572,120.94087,12
1778406291.0377836,0.656548,0.030268,7.615862,0.07408,14.807572,120.94087,12
