timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778406284.3713143,-0.732679,-0.561728,5.104657,19.8164,14.807184,120.939324,12
1778406284.5711422,-1.778945,-0.6144,7.939391,19.8164,14.807184,120.939324,12
1778406284.7713945,-2.327217,-0.221751,6.270633,19.8164,14.807184,120.939324,12
1778406284.9711432,-1.240249,0.702411,8.760603,19.8164,14.807184,120.939324,12
1778406285.171229,-0.205954,0.546788,7.175641,19.03856,14.807171,120.939275,12
1778406285.3713822,-0.950551,-2.599193,13.43648,19.03856,14.807171,120.939275,12
1778406285.5711699,-0.27778,-0.63116,4.565961,19.03856,14.807171,120.939275,12
1778406285.7734501,0.263309,-0.882551,11.53069,19.03856,14.807171,120.939275,12
1778406285.9711962,-0.926609,-0.679044,4.49653,19.03856,14.807171,120.939275,12
1778406286.1711557,-0.60818,-1.306324,9.234655,16.83468,14.807163,120.93923,12
1778406286.371125,-1.465304,-0.6144,16.50106,16.83468,14.807163,120.93923,12
1778406286.571282,-1.331229,-0.097253,4.855659,16.83468,14.807163,120.93923,12
1778406286.7712584,-1.716696,-0.008667,14.42289,16.83468,14.807163,120.93923,12
1778406286.9731417,-1.474881,0.094284,6.926644,16.83468,14.807163,120.93923,12
1778406287.1711526,-0.634516,0.326521,15.81153,18.59408,14.807151,120.939184,12
1778406287.3711562,-1.381507,2.71354,14.33191,18.59408,14.807151,120.939184,12
1778406287.5716884,-1.415026,0.31455,12.66076,18.59408,14.807151,120.939184,12
1778406287.7734177,-1.022377,0.910706,9.107762,18.59408,14.807151,120.939184,12
1778406287.9712143,0.306405,-0.243299,11.60252,18.59408,14.807151,120.939184,12
1778406288.1713805,-1.865136,-0.269635,7.300139,19.57564,14.807138,120.939135,12
1778406288.3737063,-2.741414,0.072736,8.966504,19.57564,14.807138,120.939135,12
1778406288.5722718,-2.55706,-0.068522,9.227472,19.57564,14.807138,120.939135,12
1778406288.7713456,-2.138075,-0.724533,8.822852,19.57564,14.807138,120.939135,12
1778406288.9712515,-2.071037,0.345675,11.65519,19.57564,14.807138,120.939135,12
1778406289.177515,-2.233843,0.326521,8.121351,19.24228,14.807123,120.939087,12
1778406289.371293,-2.695924,0.704805,11.17156,19.24228,14.807123,120.939087,12
1778406289.571192,-3.756555,0.288214,6.021636,19.24228,14.807123,120.939087,12
1778406289.7709591,-1.814858,0.47975,9.040725,19.24228,14.807123,120.939087,12
1778406289.9710803,-2.432562,0.130197,9.747014,19.24228,14.807123,120.939087,12
1778406290.1708658,-1.82204,0.419895,10.7023,18.39036,14.807109,120.93904,12
1778406290.3712008,-2.355947,0.319339,9.883484,18.39036,14.807109,120.93904,12
1778406290.5711012,-2.212295,0.146956,11.27212,18.39036,14.807109,120.93904,12
1778406290.7712119,-2.087797,-0.058945,10.34556,18.39036,14.807109,120.93904,12
1778406290.971096,-0.60818,1.478132,9.577025,18.39036,14.807109,120.93904,12
1778406291.1709878,-0.823658,0.089495,8.628922,17.0384,14.807098,120.938996,12
1778406291.3711286,-3.426156,-0.482719,6.66807,17.0384,14.807098,120.938996,12
1778406291.5710268,-0.89309,0.728747,4.822141,17.0384,14.807098,120.938996,12
1778406291.771111,-3.181947,-1.270411,7.510829,17.0384,14.807098,120.938996,12
1778406291.9711254,-2.614521,-0.231328,5.964175,17.0384,14.807098,120.938996,12
1778406292.1709166,-1.450939,-0.276818,7.44858,13.427,14.807094,120.938959,12
1778406292.3717926,-2.640857,0.278637,8.396684,13.427,14.807094,120.938959,12
1778406292.5718482,2.353447,-0.125983,13.19466,13.427,14.807094,120.938959,12
1778406292.7711701,-2.233843,0.020063,6.653705,13.427,14.807094,120.938959,12
1778406292.971173,-0.897879,-0.264847,9.371124,13.427,14.807094,120.938959,12
1778406293.171262,-1.635293,-0.849032,8.061496,15.16788,14.807081,120.938921,12
1778406293.3714225,-2.066249,-0.305548,10.54668,15.16788,14.807081,120.938921,12
1778406293.5711842,-1.338412,0.027246,9.098186,15.16788,14.807081,120.938921,12
1778406293.7712018,-1.960904,-0.049369,9.656034,15.16788,14.807081,120.938921,12
1778406293.9711506,-0.806899,0.039217,9.577025,15.16788,14.807081,120.938921,12
1778406294.171259,-0.126946,-0.681438,7.436609,17.07544,14.807069,120.938879,12
1778406294.3713686,-0.572267,0.048794,6.134163,17.07544,14.807069,120.938879,12
1778406294.5710847,0.210637,0.202023,11.22184,17.07544,14.807069,120.938879,12
1778406294.7712293,-0.553114,-0.030215,10.58977,17.07544,14.807069,120.938879,12
1778406294.9714093,-0.627334,-0.097253,8.865948,17.07544,14.807069,120.938879,12
1778406295.1709845,-0.723102,0.398347,10.1229,16.0198,14.80706,120.938839,12
1778406295.3712554,-0.665641,0.187657,8.516395,16.0198,14.80706,120.938839,12
1778406295.571191,-0.146099,-0.214568,8.719901,16.0198,14.80706,120.938839,12
1778406295.7710335,0.169935,-0.116406,11.99038,16.0198,14.80706,120.938839,12
1778406295.9710872,-0.098215,0.101466,10.85314,16.0198,14.80706,120.938839,12
1778406296.1710632,1.151558,0.676075,9.751802,17.92736,14.807046,120.938794,12
1778406296.3714256,-2.135681,0.041611,10.91778,17.92736,14.807046,120.938794,12
1778406296.5713332,-0.138917,-0.257664,9.452527,17.92736,14.807046,120.938794,12
1778406296.7712882,-0.308905,-0.413287,9.682371,17.92736,14.807046,120.938794,12
1778406296.9711943,-1.640081,0.565941,10.72385,17.92736,14.807046,120.938794,12
1778406297.1709783,-0.859571,1.628967,9.95531,17.2236,14.807034,120.93875,12
1778406297.3712142,-0.409461,-0.193021,11.569,17.2236,14.807034,120.93875,12
1778406297.5711422,0.646381,-0.513844,10.61611,17.2236,14.807034,120.93875,12
1778406297.7710853,1.359854,-0.006273,16.01982,17.2236,14.807034,120.93875,12
1778406297.9711213,2.310352,-0.154713,10.71188,17.2236,14.807034,120.93875,12
1778406298.171367,-0.799716,-0.145137,13.36705,14.96416,14.807029,120.938709,12
1778406298.37136,-1.853165,0.465385,6.723137,14.96416,14.807029,120.938709,12
1778406298.571321,1.757291,-0.813119,9.328029,14.96416,14.807029,120.938709,12
1778406298.7713003,-3.634451,1.159703,9.543507,14.96416,14.807029,120.938709,12
1778406298.971453,-5.070972,-1.007049,10.10854,14.96416,14.807029,120.938709,12
1778406299.171389,-2.353553,1.080695,5.854042,15.66792,14.807017,120.938671,12
1778406299.3713624,0.383019,0.048794,12.10291,15.66792,14.807017,120.938671,12
1778406299.5713255,-1.431786,2.749453,12.99116,15.66792,14.807017,120.938671,12
1778406299.7712197,-0.306511,1.753465,9.265779,15.66792,14.807017,120.938671,12
1778406299.9712808,0.435692,-0.748475,8.578644,15.66792,14.807017,120.938671,12
1778406300.171146,0.928897,0.328915,16.43881,12.81584,14.807006,120.93864,12
1778406300.3716066,-1.541919,-1.478707,10.97524,12.81584,14.807006,120.93864,12
