timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778402562.0188599,-1.544839,-0.228091,6.397135,13.83444,14.857236,121.055464,12
1778402562.21891,-0.376469,-0.505818,7.800137,13.83444,14.857236,121.055464,12
1778402562.4187973,-1.113883,1.122239,8.640502,13.83444,14.857236,121.055464,12
1778402562.6188645,-1.264718,-0.71172,9.262995,13.83444,14.857236,121.055464,12
1778402562.8188312,-1.063605,-0.532154,8.187998,13.83444,14.857236,121.055464,12
1778402563.0188415,-1.322178,-0.074862,7.429036,15.59384,14.857229,121.055502,12
1778402563.2188349,-2.248734,-0.280763,11.24061,15.59384,14.857229,121.055502,12
1778402563.4189088,-1.923123,-1.406038,6.014062,15.59384,14.857229,121.055502,12
1778402563.6187768,-2.581528,-0.158659,9.210322,15.59384,14.857229,121.055502,12
1778402563.8189378,-1.499349,-0.412444,8.841615,15.59384,14.857229,121.055502,12
1778402564.0185685,-2.332531,0.183712,10.24701,17.7792,14.857219,121.055546,12
1778402564.2212045,-2.916717,1.313775,14.06816,17.7792,14.857219,121.055546,12
1778402564.4185843,-1.942277,0.317787,7.764224,17.7792,14.857219,121.055546,12
1778402564.6186244,-0.891222,-0.97987,13.31877,17.7792,14.857219,121.055546,12
1778402564.818668,-2.466607,0.140616,10.72346,17.7792,14.857219,121.055546,12
1778402565.0187387,-0.359709,0.578755,5.848863,16.83468,14.857218,121.055589,12
1778402565.2185662,-0.625466,1.56756,13.69945,16.83468,14.857218,121.055589,12
1778402565.41889,0.413618,0.75832,14.75769,16.83468,14.857218,121.055589,12
1778402565.618794,-1.532868,0.418344,10.16561,16.83468,14.857218,121.055589,12
1778402565.818826,-2.627018,0.703254,12.61727,16.83468,14.857218,121.055589,12
1778402566.0188777,-1.453859,-3.273515,15.76086,16.81616,14.857216,121.055635,12
1778402566.2186847,-1.207257,0.913943,7.62536,16.81616,14.857216,121.055635,12
1778402566.4190245,-1.319784,0.413555,15.32272,16.81616,14.857216,121.055635,12
1778402566.6187286,-1.695674,0.449468,11.65001,16.81616,14.857216,121.055635,12
1778402566.8201034,-2.708421,-0.38132,7.393123,16.81616,14.857216,121.055635,12
1778402567.0193543,-0.563216,-0.187389,14.05858,15.77904,14.857212,121.055677,12
1778402567.2188764,-0.362104,0.365671,12.35151,15.77904,14.857212,121.055677,12
