timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778408082.784554,-0.020418,0.000857,9.809977,0.0,0.0,0.0,0
1778408082.9846258,-0.020418,-0.013508,9.81716,0.0,0.0,0.0,0
1778408083.1844857,-0.013235,0.024799,9.84589,0.0,0.0,0.0,0
1778408083.3846626,-0.003659,0.000857,9.795611,0.0,0.0,0.0,0
1778408083.584926,-0.013235,-0.006325,9.869832,0.0,0.0,0.0,0
1778408083.7846396,-0.010841,0.012828,9.814765,0.0,0.0,0.0,0
1778408083.984258,0.00113,0.017617,9.81716,0.0,0.0,0.0,0
1778408084.184819,-0.008447,-0.011114,9.81716,0.0,0.0,0.0,0
1778408084.384597,0.015495,-0.006325,9.857861,0.0,0.0,0.0,0
1778408084.5857024,0.015495,-0.006325,9.850678,0.0,0.0,0.0,0
1778408084.7852802,-0.001264,0.010434,9.812371,0.0,0.0,0.0,0
1778408084.9845414,0.010707,-0.003931,9.790823,0.0,0.0,0.0,0
1778408085.1843963,-0.01563,0.010434,9.809977,0.0,0.0,0.0,0
1778408085.3846307,-0.001264,-0.001537,9.831525,0.0,0.0,0.0,0
1778408085.5844023,-0.008447,0.015222,9.82913,0.0,0.0,0.0,0
1778408085.7849107,-0.032389,0.012828,9.795611,0.0,0.0,0.0,0
1778408085.9852757,-0.001264,-0.003931,9.82913,0.0,0.0,0.0,0
1778408086.1876993,0.015495,-0.003931,9.841102,0.0,0.0,0.0,0
1778408086.385303,-0.010841,0.024799,9.819553,0.0,0.0,0.0,0
1778408086.5844367,-0.008447,0.015222,9.82913,0.0,0.0,0.0,0
1778408086.784648,-0.001264,0.003251,9.848284,0.0,0.0,0.0,0
1778408086.9848182,-0.010841,-0.003931,9.795611,0.0,0.0,0.0,0
1778408087.1846247,-0.006053,-0.00872,9.82913,0.0,0.0,0.0,0
1778408087.3846529,0.015495,0.000857,9.819553,0.0,0.0,0.0,0
1778408087.5847523,-0.003659,0.012828,9.807583,0.0,0.0,0.0,0
1778408087.7848175,0.005918,0.003251,9.805188,0.0,0.0,0.0,0
1778408087.984496,0.005918,0.010434,9.850678,0.0,0.0,0.0,0
1778408088.1847756,-0.008447,-0.006325,9.824342,0.0,0.0,0.0,0
1778408088.38448,-0.022812,0.010434,9.84589,0.0,0.0,0.0,0
1778408088.5861545,-0.001264,0.005646,9.831525,0.0,0.0,0.0,0
1778408088.7846978,-0.018024,0.012828,9.821948,0.0,0.0,0.0,0
1778408088.9846327,-0.001264,0.005646,9.833919,0.0,0.0,0.0,0
1778408089.184618,0.010707,-0.003931,9.814765,0.0,0.0,0.0,0
1778408089.3845766,-0.001264,0.00804,9.819553,0.0,0.0,0.0,0
1778408089.5847127,-0.001264,0.000857,9.814765,0.0,0.0,0.0,0
1778408089.7847543,-0.029995,0.010434,9.826736,0.0,0.0,0.0,0
1778408089.9848764,-0.013235,0.020011,9.795611,0.0,0.0,0.0,0
1778408090.1845725,0.003524,0.005646,9.843495,0.0,0.0,0.0,0
1778408090.3846896,-0.018024,0.012828,9.831525,0.0,0.0,0.0,0
1778408090.584548,0.010707,0.003251,9.843495,0.0,0.0,0.0,0
1778408090.7851908,0.005918,0.00804,9.790823,0.0,0.0,0.0,0
1778408090.9847243,0.015495,-0.001537,9.783641,0.0,0.0,0.0,0
1778408091.1851673,0.005918,0.022405,9.802794,0.0,0.0,0.0,0
1778408091.385111,-0.018024,-0.00872,9.824342,0.0,0.0,0.0,0
1778408091.5845516,0.017889,0.010434,9.814765,0.0,0.0,0.0,0
1778408091.784731,-0.006053,-0.00872,9.826736,0.0,0.0,0.0,0
1778408091.9851856,0.013101,0.003251,9.824342,0.0,0.0,0.0,0
1778408092.184577,0.003524,0.000857,9.819553,0.0,0.0,0.0,0
1778408092.3844945,0.010707,0.00804,9.831525,0.0,0.0,0.0,0
1778408092.5847716,-0.022812,-0.006325,9.809977,0.0,0.0,0.0,0
1778408092.7846024,0.008312,0.010434,9.836313,0.0,0.0,0.0,0
1778408092.9845726,-0.008447,0.00804,9.843495,0.0,0.0,0.0,0
1778408093.1850836,-0.003659,0.005646,9.809977,0.0,0.0,0.0,0
1778408093.384564,0.003524,-0.00872,9.814765,0.0,0.0,0.0,0
1778408093.584763,-0.008447,-0.001537,9.802794,0.0,0.0,0.0,0
1778408093.7848306,-0.010841,0.012828,9.814765,0.0,0.0,0.0,0
1778408093.9849935,-0.010841,0.022405,9.843495,0.0,0.0,0.0,0
1778408094.184772,-0.029995,0.012828,9.836313,0.0,0.0,0.0,0
1778408094.3846462,-0.006053,0.017617,9.81716,0.0,0.0,0.0,0
1778408094.584587,0.003524,0.005646,9.81716,0.0,0.0,0.0,0
1778408094.7847044,-0.020418,0.00804,9.841102,0.0,0.0,0.0,0
1778408094.9849167,-0.013235,-0.001537,9.802794,0.0,0.0,0.0,0
1778662327.2420933,-0.020418,0.00804,9.821948,0.0,0.0,0.0,0
