timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778401568.7446265,-0.11248,0.075681,11.35716,0.62968,14.847817,121.046871,12
1778401568.944259,-0.177123,0.06371,11.46729,0.62968,14.847817,121.046871,12
1778401569.1443582,0.081451,-0.103884,11.07943,0.62968,14.847817,121.046871,12
1778401569.3443353,-0.126845,0.06371,11.19914,0.62968,14.847817,121.046871,12
1778401569.5445263,-0.076567,-0.044029,10.80889,0.75932,14.847817,121.046871,12
1778401569.7444463,-0.105297,0.039768,11.22309,0.75932,14.847817,121.046871,12
1778401569.946445,0.119758,-0.048818,10.84001,0.75932,14.847817,121.046871,12
1778401570.14447,-0.09572,-0.082337,10.73227,0.75932,14.847817,121.046871,12
1778401570.3441706,0.134123,-0.11825,10.31089,0.75932,14.847817,121.046871,12
1778401570.5442665,0.047932,-0.053606,10.48806,0.12964,14.847818,121.046871,12
1778401570.7443306,0.067086,-0.099096,9.654882,0.12964,14.847818,121.046871,12
1778401570.9444268,-0.031077,-0.058395,10.24146,0.12964,14.847818,121.046871,12
1778401571.1441405,0.220315,-0.16374,9.968523,0.12964,14.847818,121.046871,12
1778401571.3450644,-0.031077,-0.115855,10.18161,0.12964,14.847818,121.046871,12
1778401571.5443554,0.05272,-0.070366,9.451376,0.12964,14.847824,121.046875,12
1778401571.7444625,0.105393,-0.156557,9.597422,0.12964,14.847824,121.046875,12
1778401571.950352,0.244257,-0.199653,9.844025,0.12964,14.847824,121.046875,12
1778401572.1446748,-0.110085,-0.044029,9.848813,0.12964,14.847824,121.046875,12
1778401572.345768,0.05272,-0.139797,8.912681,0.12964,14.847824,121.046875,12
1778401572.5443122,0.179613,-0.211624,9.190408,0.01852,14.84783,121.046879,12
1778401572.7443125,0.062297,-0.173316,8.55355,0.01852,14.84783,121.046879,12
1778401572.9443562,-0.1867,-0.11825,8.390744,0.01852,14.84783,121.046879,12
1778401573.144573,0.158065,-0.225989,8.400321,0.01852,14.84783,121.046879,12
1778401573.3444085,4.8e-05,-0.180499,8.697202,0.01852,14.84783,121.046879,12
1778401573.544641,-0.093326,-0.185287,8.012461,0.03704,14.847834,121.046881,12
1778401573.7446277,-0.047836,-0.135009,8.141747,0.03704,14.847834,121.046881,12
1778401573.9443853,0.122152,-0.300209,7.734733,0.03704,14.847834,121.046881,12
1778401574.144251,-0.00474,-0.185287,8.280611,0.03704,14.847834,121.046881,12
1778401574.3442295,0.055115,-0.082337,7.844866,0.03704,14.847834,121.046881,12
1778401574.5441985,0.093422,-0.175711,7.741915,0.01852,14.847838,121.046883,12
1778401574.7444904,-0.045442,-0.249931,7.550379,0.01852,14.847838,121.046883,12
1778401574.944417,-0.134027,-0.242748,7.227162,0.01852,14.847838,121.046883,12
1778401575.1443465,-0.059807,-0.314574,7.406727,0.01852,14.847838,121.046883,12
1778401575.3441133,4.8e-05,-0.34091,7.485736,0.01852,14.847838,121.046883,12
1778401575.5442057,-0.126845,-0.28345,7.219979,0.01852,14.84784,121.046885,12
1778401575.7445204,-0.150787,-0.132615,7.109846,0.01852,14.84784,121.046885,12
1778401575.9443448,0.122152,-0.328939,6.817753,0.01852,14.84784,121.046885,12
1778401576.1443148,-0.057413,-0.173316,6.968588,0.01852,14.84784,121.046885,12
1778401576.3441868,-0.126845,-0.115855,6.4682,0.01852,14.84784,121.046885,12
1778401576.544271,0.074268,-0.290632,6.877608,0.03704,14.847843,121.046888,12
1778401576.7444859,0.160459,-0.281055,6.856061,0.03704,14.847843,121.046888,12
1778401576.944609,-0.088538,-0.199653,7.069145,0.03704,14.847843,121.046888,12
1778401577.1445012,0.055115,-0.180499,6.549603,0.03704,14.847843,121.046888,12
1778401577.3442764,0.153277,-0.273873,7.03802,0.03704,14.847843,121.046888,12
1778401577.544355,0.146094,-0.281055,6.690861,0.07408,14.847847,121.046892,12
1778401577.7446084,-0.040653,-0.178105,7.085904,0.07408,14.847847,121.046892,12
1778401577.944323,0.158065,-0.182893,6.774658,0.07408,14.847847,121.046892,12
1778401578.1441174,0.215526,-0.26669,7.136182,0.07408,14.847847,121.046892,12
1778401578.3442783,0.076662,-0.218806,6.736351,0.07408,14.847847,121.046892,12
1778401578.5442326,0.016807,-0.197258,7.198431,0.03704,14.847849,121.046895,12
1778401578.7445312,0.146094,-0.223595,6.805782,0.03704,14.847849,121.046895,12
1778401578.944361,0.150883,-0.235566,7.061962,0.03704,14.847849,121.046895,12
1778401579.1442592,0.134123,-0.182893,6.803388,0.03704,14.847849,121.046895,12
1778401579.3446064,0.253833,-0.254719,7.428275,0.03704,14.847849,121.046895,12
