timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778403096.3841684,-0.279935,-0.1179,9.342041,0.87044,14.854086,121.054854,12
1778403096.584418,-0.361338,-0.206485,8.877565,0.87044,14.854086,121.054854,12
1778403096.7843065,-0.572028,-0.19212,9.169659,0.87044,14.854086,121.054854,12
1778403096.9842715,-0.619912,-0.220851,8.903902,0.87044,14.854086,121.054854,12
1778403097.1843274,-0.653431,-0.058045,9.193601,1.55568,14.854085,121.054853,12
1778403097.3841715,-0.435558,0.243624,9.042766,1.55568,14.854085,121.054853,12
1778403097.589192,0.558036,-0.108323,10.21353,1.55568,14.854085,121.054853,12
1778403097.7839,0.194117,0.0473,10.29493,1.55568,14.854085,121.054853,12
1778403097.9842246,-0.548086,-0.565616,8.523224,1.55568,14.854085,121.054853,12
1778403098.183909,0.785485,0.42319,11.27416,2.24092,14.85408,121.05485,12
1778403098.384229,-0.433164,-0.060439,8.853623,2.24092,14.85408,121.05485,12
1778403098.5840409,0.780696,0.102367,10.46732,2.24092,14.85408,121.05485,12
1778403098.7840269,0.570007,0.234048,10.36676,2.24092,14.85408,121.05485,12
1778403098.9847844,0.024129,-0.08917,9.926227,2.24092,14.85408,121.05485,12
1778403099.1843581,-0.57921,-0.170572,8.499282,2.38908,14.854075,121.054848,12
1778403099.3854475,-0.548086,-0.740392,8.932632,2.38908,14.854075,121.054848,12
1778403099.5851712,-0.196138,0.250807,8.848835,2.38908,14.854075,121.054848,12
1778403099.7857394,0.457479,-0.02692,11.18797,2.38908,14.854075,121.054848,12
1778403099.9842956,0.780696,0.114338,10.53675,2.38908,14.854075,121.054848,12
1778403100.183957,0.39523,0.052088,10.78096,3.68548,14.854066,121.054844,12
1778403100.3842275,0.151021,0.198135,9.794545,3.68548,14.854066,121.054844,12
1778403100.5842085,-0.840178,0.095184,9.088256,3.68548,14.854066,121.054844,12
1778403100.7860184,-0.83539,-0.079593,8.803346,3.68548,14.854066,121.054844,12
1778403100.9909725,-0.457106,-0.49379,9.782575,3.68548,14.854066,121.054844,12
1778403101.1841505,0.411989,0.231653,11.18558,4.31516,14.854058,121.054838,12
1778403101.3840387,0.368894,0.246019,9.988476,4.31516,14.854058,121.054838,12
1778403101.5841188,-0.033332,0.363335,10.09382,4.31516,14.854058,121.054838,12
1778403101.7839637,0.160598,-0.19212,9.444992,4.31516,14.854058,121.054838,12
1778403101.984003,0.234818,-0.017344,9.468934,4.31516,14.854058,121.054838,12
1778403102.1838703,0.069618,0.004204,9.114592,1.88904,14.854052,121.054834,12
1778403102.3839772,0.052859,0.183769,9.186418,1.88904,14.854052,121.054834,12
1778403102.5840247,-0.495413,0.078425,9.25585,1.88904,14.854052,121.054834,12
1778403102.7840972,-0.447529,-0.20888,8.616598,1.88904,14.854052,121.054834,12
