timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778401560.101665,0.010731,0.015179,9.84318,0.0,0.0,0.0,0
1778401560.3018768,-0.029971,0.003208,9.814449,0.0,0.0,0.0,0
1778401560.5020435,-0.008423,-0.006369,9.790507,0.0,0.0,0.0,0
1778401560.7017503,0.008336,-0.032705,9.82642,0.0,0.0,0.0,0
1778401560.9017317,-0.061095,0.02715,9.812055,0.0,0.0,0.0,0
1778401561.101612,-0.018,0.017573,9.807266,0.0,0.0,0.0,0
1778401561.3018773,0.013125,-0.006369,9.812055,0.0,0.0,0.0,0
1778401561.5018647,0.032279,-0.025522,9.812055,0.0,0.0,0.0,0
1778401561.7018917,0.017913,-0.015945,9.807266,0.0,0.0,0.0,0
1778401561.905747,0.013125,-0.013551,9.816843,0.0,0.0,0.0,0
1778401562.1018286,-0.003635,0.005602,9.835997,0.0,0.0,0.0,0
1778401562.3017836,-0.008423,0.005602,9.795296,0.0,0.0,0.0,0
1778401562.501766,0.005942,-0.023128,9.812055,0.0,0.0,0.0,0
1778401562.7018237,0.001154,-0.003974,9.814449,0.0,0.0,0.0,0
1778401562.9018357,-0.010817,0.005602,9.828815,0.0,0.0,0.0,0
1778401563.1037111,0.017913,0.005602,9.814449,0.0,0.0,0.0,0
1778401563.302094,-0.027577,0.019968,9.814449,0.0,0.0,0.0,0
1778401563.5022204,0.001154,0.010391,9.795296,0.0,0.0,0.0,0
1778401563.7019143,0.001154,-0.006369,9.824026,0.0,0.0,0.0,0
1778401563.9036858,-0.003635,-0.011157,9.821631,0.0,0.0,0.0,0
1778401564.1022797,-0.013211,-0.025522,9.797689,0.0,0.0,0.0,0
1778401564.301853,-0.025182,0.005602,9.814449,0.0,0.0,0.0,0
1778401564.5021012,-0.008423,-0.011157,9.831208,0.0,0.0,0.0,0
1778401564.702062,-0.207142,0.292907,9.907823,0.0,0.0,0.0,0
1778401564.9018629,-0.029971,0.168408,9.838391,0.0,0.0,0.0,0
1778401565.1020703,-0.00124,-0.056647,9.802478,0.0,0.0,0.0,0
1778401565.301945,0.020307,-0.044676,9.812055,0.0,0.0,0.0,0
1778401565.5019062,0.017913,-0.003974,9.819238,0.0,0.0,0.0,0
1778401565.7016888,0.015519,0.04391,9.780931,0.0,0.0,0.0,0
1778401565.901596,0.017913,0.000814,9.84318,0.0,0.0,0.0,0
1778401566.1018736,0.020307,-0.015945,9.807266,0.0,0.0,0.0,0
1778401566.3017633,0.041855,0.003208,9.816843,0.0,0.0,0.0,0
1778401566.5019152,-0.027577,-0.037493,9.833603,0.0,0.0,0.0,0
1778401566.7017307,-0.010817,-0.00158,9.804873,0.0,0.0,0.0,0
1778401566.901826,-0.008423,-0.008763,9.800084,0.0,0.0,0.0,0
1778401567.101886,-0.039548,0.034333,9.742623,0.0,0.0,0.0,0
1778401567.3016315,0.010731,0.017573,9.804873,0.0,0.0,0.0,0
1778401567.5017045,-0.006029,0.055881,9.845573,0.0,0.0,0.0,0
1778401567.7019503,-0.003635,-0.023128,9.809661,0.0,0.0,0.0,0
1778401567.9017658,0.008336,-0.023128,9.809661,0.0,0.0,0.0,0
1778401568.102036,-0.022788,-0.011157,9.838391,0.0,0.0,0.0,0
1778401568.301884,-0.022788,0.029544,9.790507,0.0,0.0,0.0,0
1778401568.5016286,0.022702,0.000814,9.807266,0.0,0.0,0.0,0
1778401568.7018204,0.017913,-0.027916,9.800084,0.0,0.0,0.0,0
1778401568.9017658,-0.020394,-0.01834,9.809661,0.0,0.0,0.0,0
1778401569.102028,0.020307,-0.051858,9.780931,0.0,0.0,0.0,0
1778401569.301846,0.025096,-0.006369,9.82642,0.0,0.0,0.0,0
1778401569.5018477,-0.06349,0.036727,9.852757,0.0,0.0,0.0,0
1778401569.7017682,-0.015606,0.02715,9.821631,0.0,0.0,0.0,0
1778401569.901662,0.010731,-0.04707,9.831208,0.0,0.0,0.0,0
1778401570.1016169,-0.018,0.010391,9.819238,0.0,0.0,0.0,0
1778401570.3018503,0.058615,-0.032705,9.785719,0.0,0.0,0.0,0
1778401570.5017662,-0.010817,0.003208,9.812055,0.0,0.0,0.0,0
1778401570.702041,-0.006029,-0.013551,9.797689,0.0,0.0,0.0,0
1778401570.9019284,-0.010817,0.039121,9.816843,0.0,0.0,0.0,0
1778401571.101945,0.008336,-0.051858,9.790507,0.0,0.0,0.0,0
1778401571.301858,-0.00124,-0.042282,9.838391,0.0,0.0,0.0,0
1778401571.501827,0.022702,-0.059041,9.771354,0.0,0.0,0.0,0
1778401571.7019963,-0.003635,-0.011157,9.790507,0.0,0.0,0.0,0
1778401571.9018128,0.049038,-0.025522,9.747412,0.0,0.0,0.0,0
1778401572.101745,-0.00124,-0.01834,9.85515,0.0,0.0,0.0,0
1778401572.3019776,-0.027577,-0.044676,9.816843,0.0,0.0,0.0,0
1778401572.5018702,-0.006029,0.005602,9.814449,0.0,0.0,0.0,0
1778401572.7018511,-0.053913,0.051092,9.816843,0.0,0.0,0.0,0
1778401572.9018128,-0.039548,0.017573,9.783324,0.0,0.0,0.0,0
1778401573.1017575,-0.018,-0.032705,9.824026,0.0,0.0,0.0,0
1778401573.3017728,-0.006029,0.02715,9.893457,0.0,0.0,0.0,0
1778401573.5013998,-0.018,0.02715,9.814449,0.0,0.0,0.0,0
1778401573.701872,0.058615,-0.027916,9.814449,0.0,0.0,0.0,0
1778401573.901955,-0.044336,-0.051858,9.797689,0.0,0.0,0.0,0
1778401574.1020129,0.010731,-0.049464,9.809661,0.0,0.0,0.0,0
1778401574.301725,-0.018,-0.032705,9.857545,0.0,0.0,0.0,0
1778401574.5019612,-0.032365,-0.015945,9.835997,0.0,0.0,0.0,0
1778401574.7018838,0.080163,-0.039887,9.785719,0.0,0.0,0.0,0
1778401574.9018652,-0.003635,0.029544,9.795296,0.0,0.0,0.0,0
1778401575.101697,-0.018,0.010391,9.824026,0.0,0.0,0.0,0
1778401575.302009,-0.027577,-0.04707,9.800084,0.0,0.0,0.0,0
1778401575.5016632,0.022702,-0.04707,9.82642,0.0,0.0,0.0,0
1778401575.7019293,0.029884,-0.013551,9.795296,0.0,0.0,0.0,0
1778401575.9018722,-0.006029,0.029544,9.833603,0.0,0.0,0.0,0
1778401576.1021647,-0.013211,-0.003974,9.785719,0.0,0.0,0.0,0
1778401576.3019369,0.013125,-0.011157,9.821631,0.0,0.0,0.0,0
1778401576.5020587,-0.006029,0.019968,9.814449,0.0,0.0,0.0,0
1778401576.7018344,-0.00124,0.000814,9.828815,0.0,0.0,0.0,0
1778401576.9019387,0.015519,-0.011157,9.82642,0.0,0.0,0.0,0
1778401577.1019528,0.015519,-0.00158,9.812055,0.0,0.0,0.0,0
1778401577.3018734,0.020307,0.005602,9.800084,0.0,0.0,0.0,0
1778401577.5019073,-0.013211,0.005602,9.816843,0.0,0.0,0.0,0
1778401577.701997,0.022702,-0.051858,9.824026,0.0,0.0,0.0,0
1778401577.9019117,-0.003635,0.005602,9.776142,0.0,0.0,0.0,0
1778401578.1019788,0.003548,-0.00158,9.850362,0.0,0.0,0.0,0
1778401578.302093,-0.00124,-0.025522,9.824026,0.0,0.0,0.0,0
1778401578.5018404,0.003548,-0.00158,9.838391,0.0,0.0,0.0,0
1778401578.701996,0.015519,-0.015945,9.838391,0.0,0.0,0.0,0
1778401578.9019759,0.003548,-0.015945,9.833603,0.0,0.0,0.0,0
1778401579.1020303,0.02749,-0.044676,9.824026,0.0,0.0,0.0,0
1778401579.301951,0.010731,-0.01834,9.802478,0.0,0.0,0.0,0
1778401579.502032,0.039461,-0.006369,9.812055,0.0,0.0,0.0,0
1778401579.7019546,0.003548,0.000814,9.852757,0.0,0.0,0.0,0
1778401579.9019156,-0.00124,0.012785,9.824026,0.0,0.0,0.0,0
