timestamp,accel_x,accel_y,accel_z,speed_kmh,lat,lon,sats
1778407625.724442,-1.248337,-0.302891,9.955987,0.0,0.0,0.0,0
1778407625.924293,-1.255519,-0.31965,9.984717,0.0,0.0,0.0,0
1778407626.124388,-1.262702,-0.298102,9.972747,0.0,0.0,0.0,0
1778407626.3244057,-1.257913,-0.31965,9.939228,0.0,0.0,0.0,0
1778407626.5244505,-1.257913,-0.317256,9.944016,0.0,0.0,0.0,0
1778407626.724454,-1.262702,-0.317256,9.948805,0.0,0.0,0.0,0
1778407626.9244032,-1.260308,-0.307679,9.936833,0.0,0.0,0.0,0
1778407627.124425,-1.281856,-0.278949,9.979929,0.0,0.0,0.0,0
1778407627.3244565,-1.245942,-0.300496,9.975141,0.0,0.0,0.0,0
1778407627.524336,-1.26749,-0.302891,9.955987,0.0,0.0,0.0,0
1778407627.7243474,-1.265096,-0.288525,9.944016,0.0,0.0,0.0,0
1778407627.9260182,-1.257913,-0.317256,9.960775,0.0,0.0,0.0,0
1778407628.1243446,-1.257913,-0.314862,9.944016,0.0,0.0,0.0,0
1778407628.324362,-1.279461,-0.314862,9.975141,0.0,0.0,0.0,0
1778407628.524298,-1.272279,-0.31965,9.953593,0.0,0.0,0.0,0
1778407628.7244294,-1.245942,-0.312467,9.955987,0.0,0.0,0.0,0
1778407628.9243808,-1.253125,-0.298102,9.979929,0.0,0.0,0.0,0
1778407629.1243784,-1.248337,-0.307679,9.972747,0.0,0.0,0.0,0
1778407629.3244133,-1.277067,-0.302891,9.951199,0.0,0.0,0.0,0
1778407629.5246856,-1.257913,-0.298102,9.958382,0.0,0.0,0.0,0
1778407629.7250938,-1.26749,-0.302891,9.958382,0.0,0.0,0.0,0
1778407629.9243584,-1.26749,-0.31965,9.929651,0.0,0.0,0.0,0
1778407630.1249409,-1.260308,-0.305285,9.932045,0.0,0.0,0.0,0
1778407630.32453,-1.250731,-0.329227,9.936833,0.0,0.0,0.0,0
1778407630.5244226,-1.26749,-0.305285,9.944016,0.0,0.0,0.0,0
1778407630.724334,-1.248337,-0.31965,9.977535,0.0,0.0,0.0,0
1778407630.925024,-1.26749,-0.324438,9.939228,0.0,0.0,0.0,0
1778407631.1246438,-1.272279,-0.307679,9.955987,0.0,0.0,0.0,0
1778407631.3247917,-1.272279,-0.295708,9.96317,0.0,0.0,0.0,0
1778407631.524375,-1.260308,-0.31965,9.941622,0.0,0.0,0.0,0
1778407631.7261138,-1.248337,-0.314862,9.960775,0.0,0.0,0.0,0
1778407631.9244347,-1.260308,-0.314862,9.970352,0.0,0.0,0.0,0
1778407632.124365,-1.26749,-0.326833,9.979929,0.0,0.0,0.0,0
1778407632.3244483,-1.265096,-0.312467,9.994294,0.0,0.0,0.0,0
1778407632.5244722,-1.257913,-0.302891,9.951199,0.0,0.0,0.0,0
1778407632.7244196,-1.245942,-0.295708,9.955987,0.0,0.0,0.0,0
1778407632.9244485,-1.255519,-0.283737,9.965564,0.0,0.0,0.0,0
1778407633.124747,-1.248337,-0.310073,9.955987,0.0,0.0,0.0,0
1778407633.3245974,-1.257913,-0.295708,9.965564,0.0,0.0,0.0,0
1778407633.5246027,-1.250731,-0.317256,9.951199,0.0,0.0,0.0,0
1778407633.7244737,-1.257913,-0.312467,9.979929,0.0,0.0,0.0,0
1778407633.9246297,-1.272279,-0.300496,9.967958,0.0,0.0,0.0,0
1778407634.1245205,-1.269885,-0.307679,9.932045,0.0,0.0,0.0,0
1778407634.324794,-1.265096,-0.312467,9.958382,0.0,0.0,0.0,0
1778407634.5246103,-1.274673,-0.322044,9.948805,0.0,0.0,0.0,0
1778407634.7244484,-1.26749,-0.302891,9.951199,0.0,0.0,0.0,0
1778407634.9274695,-1.26749,-0.307679,9.929651,0.0,0.0,0.0,0
1778407635.1244836,-1.245942,-0.310073,9.953593,0.0,0.0,0.0,0
1778407635.3246763,-1.269885,-0.324438,9.939228,0.0,0.0,0.0,0
1778407635.5242963,-1.26749,-0.322044,9.984717,0.0,0.0,0.0,0
1778407635.7244232,-1.260308,-0.293314,9.958382,0.0,0.0,0.0,0
1778407635.9243584,-1.277067,-0.312467,9.939228,0.0,0.0,0.0,0
1778407636.1243298,-1.253125,-0.307679,9.939228,0.0,0.0,0.0,0
1778407636.3243845,-1.257913,-0.31965,9.96317,0.0,0.0,0.0,0
1778407636.5244148,-1.262702,-0.312467,9.970352,0.0,0.0,0.0,0
1778407636.7243767,-1.257913,-0.302891,9.960775,0.0,0.0,0.0,0
1778407636.92436,-1.272279,-0.310073,9.960775,0.0,0.0,0.0,0
1778407637.1244743,-1.257913,-0.312467,9.948805,0.0,0.0,0.0,0
1778407637.3245075,-1.253125,-0.307679,9.93444,0.0,0.0,0.0,0
1778407637.524455,-1.260308,-0.314862,9.910498,0.0,0.0,0.0,0
1778407637.7243981,-1.250731,-0.314862,9.944016,0.0,0.0,0.0,0
1778407637.924282,-1.26749,-0.305285,9.970352,0.0,0.0,0.0,0
1778407638.1243854,-1.257913,-0.283737,9.927257,0.0,0.0,0.0,0
1778407638.3246825,-1.262702,-0.317256,9.958382,0.0,0.0,0.0,0
1778407638.5244613,-1.277067,-0.307679,9.967958,0.0,0.0,0.0,0
1778407638.724212,-1.23876,-0.305285,9.96317,0.0,0.0,0.0,0
1778407638.9244075,-1.245942,-0.310073,9.965564,0.0,0.0,0.0,0
1778407639.1243017,-1.233971,-0.305285,9.96317,0.0,0.0,0.0,0
1778407639.3245287,-1.262702,-0.31965,9.936833,0.0,0.0,0.0,0
1778407639.5245972,-1.262702,-0.295708,9.970352,0.0,0.0,0.0,0
1778407639.724427,-1.248337,-0.288525,9.927257,0.0,0.0,0.0,0
1778407639.9244843,-1.248337,-0.310073,9.975141,0.0,0.0,0.0,0
1778407640.124584,-1.257913,-0.312467,9.941622,0.0,0.0,0.0,0
1778407640.3247488,-1.269885,-0.310073,9.953593,0.0,0.0,0.0,0
1778407640.5243971,-1.26749,-0.307679,9.948805,0.0,0.0,0.0,0
1778407640.7244554,-1.274673,-0.302891,9.965564,0.0,0.0,0.0,0
1778407640.9243464,-1.26749,-0.324438,9.970352,0.0,0.0,0.0,0
1778407641.1245499,-1.253125,-0.312467,9.948805,0.0,0.0,0.0,0
1778407641.324613,-1.26749,-0.322044,9.987112,0.0,0.0,0.0,0
1778407641.5245156,-1.269885,-0.310073,9.951199,0.0,0.0,0.0,0
1778407641.7244625,-1.255519,-0.295708,9.958382,0.0,0.0,0.0,0
1778407641.924469,-1.257913,-0.314862,9.987112,0.0,0.0,0.0,0
1778407642.1244717,-1.265096,-0.329227,9.93444,0.0,0.0,0.0,0
1778407642.3246245,-1.281856,-0.310073,9.96317,0.0,0.0,0.0,0
1778407642.5245445,-1.26749,-0.310073,9.967958,0.0,0.0,0.0,0
1778407642.7245522,-1.257913,-0.310073,9.965564,0.0,0.0,0.0,0
